label,role,variant,algo,train_seed,density,scenario_start_seed,map_seed,episode,success,cost,route_completion,collision,crash_vehicle,crash_object,out_of_road,episode_length,reward,shaped_reward,mean_speed_kmh,median_speed_kmh,p10_speed_kmh,stop_ratio,low_progress,progress_per_cost,path_length_m,mean_ttc,min_ttc,ttc_risk_mean,ttc_dangerous_fraction,intervention_count,soft_guard_count,hard_shield_count,overspeed_guard_count,intervention_rate_per_100_steps,intervention_rate_per_km,policy_inference_ms_mean,policy_inference_ms_p50,policy_inference_ms_p95,policy_inference_ms_p99,env_step_wall_ms_mean,env_step_wall_ms_p95,control_loop_wall_ms_mean,control_loop_wall_ms_p95,total_action_latency_ms_mean,total_action_latency_ms_p95,source_config_json,source_model_path,source_file
baseline,lower_bound,baseline,ppo,0,0.15,10000,10010,10,0.0,1.0,0.337197011558799,1.0,1.0,0.0,0.0,158.0,99.1780190872087,99.1780190872087,43.839673190500335,49.810253381032425,16.704705025585877,0.0063291139240506,0.0,0.337197011558799,191.12864189850464,6.26681370485442,0.1780393009117934,0.2809253383590403,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,1.204406189134704,0.9760169923538342,2.368631701392588,4.516964627255225,12.746632759790142,24.151494507532338,13.951038948924849,26.15343155339361,1.204406189134704,2.368631701392588,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/model/final_model.zip,results/ijmlc_control/raw_csv/p1_d015_core_parallel2_20260701_1648_baseline_s0_episodes.csv
baseline,lower_bound,baseline,ppo,0,0.15,10000,10011,11,0.0,1.0,0.1532793185730695,1.0,1.0,0.0,0.0,80.0,52.36899861300084,52.36899861300084,40.09524245940489,43.54982725595843,9.600743083774036,0.0,1.0,0.1532793185730695,87.66890274559101,5.0226729575089015,0.3360558380535446,0.223287455757731,0.5967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,1.1355625498254085,0.8925360016291961,2.503659950161815,5.120092543365892,10.19123446312733,19.17403574698255,11.326797012952738,20.216245816118317,1.1355625498254085,2.503659950161815,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/model/final_model.zip,results/ijmlc_control/raw_csv/p1_d015_core_parallel2_20260701_1648_baseline_s0_episodes.csv
baseline,lower_bound,baseline,ppo,0,0.15,10000,10012,12,0.0,1.0,0.1647960750465372,1.0,1.0,0.0,0.0,74.0,37.28055911705387,37.28055911705387,35.88674517230547,39.77143345845535,8.780485303425728,0.0,1.0,0.1647960750465372,72.68543540643535,1.3924658985751155,0.8419964924763443,0.1170011059921584,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.958018514014642,0.9087639991776086,1.3848549460817583,2.091425747494213,3.7843625812800727,4.764810603955993,4.742381095294715,5.75443160123541,0.958018514014642,1.3848549460817583,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/model/final_model.zip,results/ijmlc_control/raw_csv/p1_d015_core_parallel2_20260701_1648_baseline_s0_episodes.csv
baseline,lower_bound,baseline,ppo,0,0.15,10000,10013,13,0.0,1.0,0.141242211140361,0.0,0.0,0.0,1.0,82.0,25.31002961644388,25.31002961644388,37.366354848974375,43.03726237445099,9.73255551051388,0.0,1.0,0.141242211140361,84.16569041622002,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9397748790655808,0.9081160023924896,1.1785156442783775,1.2700205235159951,5.598711621132679,6.649517138430383,6.53848650019826,7.711027951154392,0.9397748790655808,1.1785156442783775,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/model/final_model.zip,results/ijmlc_control/raw_csv/p1_d015_core_parallel2_20260701_1648_baseline_s0_episodes.csv
baseline,lower_bound,baseline,ppo,0,0.15,10000,10014,14,0.0,1.0,0.0828262420590595,0.0,0.0,0.0,1.0,68.0,23.51695999425823,23.51695999425823,35.245057685267895,36.67672186865654,8.158751233819226,0.0,1.0,0.0828262420590595,65.32466847470525,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7093794569304652,0.926350498048123,5.0187425935291685,5.702163043897599,15.844684706227032,24.889519553107675,17.5540641631575,26.785901249968447,1.7093794569304652,5.0187425935291685,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/model/final_model.zip,results/ijmlc_control/raw_csv/p1_d015_core_parallel2_20260701_1648_baseline_s0_episodes.csv
baseline,lower_bound,baseline,ppo,0,0.15,10000,10015,15,0.0,1.0,0.2401545882047187,1.0,1.0,0.0,0.0,114.0,60.63371461168347,60.63371461168347,53.67984291168425,61.77020049679439,13.207988962510742,0.0,0.0,0.2401545882047187,168.22812958242736,1.4516047211809668,0.0766389514669693,0.3672900376321455,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6692116921165092,0.9365239966427908,5.074817202694248,6.11854252914782,10.706715025630649,17.208130250219252,12.375926717747156,19.12439810548676,1.6692116921165092,5.074817202694248,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/model/final_model.zip,results/ijmlc_control/raw_csv/p1_d015_core_parallel2_20260701_1648_baseline_s0_episodes.csv
baseline,lower_bound,baseline,ppo,0,0.15,10000,10016,16,0.0,1.0,0.3013415816851306,0.0,0.0,0.0,1.0,116.0,102.50995091411453,102.50995091411453,48.30067106941192,57.57701443978373,12.347882080222028,0.0086206896551724,0.0,0.3013415816851306,154.2465234884409,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.332380940358893,0.9848579938989132,4.039874744194094,4.899090007529593,8.083350284668368,15.392063509352738,9.415731225027262,18.710364758590003,1.332380940358893,4.039874744194094,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/model/final_model.zip,results/ijmlc_control/raw_csv/p1_d015_core_parallel2_20260701_1648_baseline_s0_episodes.csv
baseline,lower_bound,baseline,ppo,0,0.15,10000,10017,17,0.0,1.0,0.1185985195788208,1.0,1.0,0.0,0.0,80.0,54.74363921610211,54.74363921610211,39.74291105436363,42.09320671631942,9.449305911889091,0.0,1.0,0.1185985195788208,87.522889450156,1.2471149612819012,0.3536469059853171,0.1407331889519287,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.257512810843764,0.9814839941100216,3.157041399390434,4.700090825936057,14.81994574987766,24.58171714824857,16.077458560721425,25.713733256270643,1.257512810843764,3.157041399390434,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/model/final_model.zip,results/ijmlc_control/raw_csv/p1_d015_core_parallel2_20260701_1648_baseline_s0_episodes.csv
baseline,lower_bound,baseline,ppo,0,0.15,10000,10018,18,0.0,1.0,0.3214533263294514,1.0,1.0,0.0,0.0,109.0,67.87220734598743,67.87220734598743,47.01335387449591,56.41725401183066,12.72710183172935,0.0,0.0,0.3214533263294514,140.96416104559972,3.6781606846140416,0.0267778580601543,0.1286359657773325,0.723404255319149,0.0,0.0,0.0,0.0,0.0,0.0,1.0350593569989683,0.99275799584575,1.3718429952859874,2.1073717897525066,6.934237366044518,7.97279680846259,7.969296723043486,9.069168407586403,1.0350593569989683,1.3718429952859874,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/model/final_model.zip,results/ijmlc_control/raw_csv/p1_d015_core_parallel2_20260701_1648_baseline_s0_episodes.csv
baseline,lower_bound,baseline,ppo,0,0.15,10000,10019,19,0.0,1.0,0.1019395119839215,1.0,1.0,0.0,0.0,75.0,23.833075971238465,23.833075971238465,36.92929155246125,40.54341700247609,9.11053053674617,0.0,1.0,0.1019395119839215,76.31569079251298,0.913634404027789,0.3046721603049582,0.1416606739937033,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.990068493022894,0.930905996938236,1.5300633036531508,1.8646868393989315,6.322196094164004,8.403060601267496,7.312264587186898,9.649131304468028,0.990068493022894,1.5300633036531508,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/model/final_model.zip,results/ijmlc_control/raw_csv/p1_d015_core_parallel2_20260701_1648_baseline_s0_episodes.csv
baseline,lower_bound,baseline,ppo,0,0.15,20000,20000,0,0.0,1.0,0.3004130415668,1.0,1.0,0.0,0.0,85.0,63.76633979545407,63.76633979545407,44.03112021078318,45.450945730447245,9.918747455300895,0.0,0.0,0.3004130415668,102.40421644307584,2.1036931195804995,0.2588281966267806,0.1280173112799244,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,1.378969894722104,0.9006080072140321,4.740639808005653,5.693271720665494,4.70958464737872,8.660305209923536,6.088554542100824,12.994605588028207,1.378969894722104,4.740639808005653,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/model/final_model.zip,results/ijmlc_control/raw_csv/p1_d015_core_parallel2_20260701_1648_baseline_s0_episodes.csv
baseline,lower_bound,baseline,ppo,0,0.15,20000,20001,1,0.0,1.0,0.3267203574342759,1.0,1.0,0.0,0.0,143.0,45.75341991070623,45.75341991070623,41.8570127511634,49.1255984371865,15.33561538109342,0.0,0.0,0.3267203574342759,165.2835475254934,5.147750398290691,0.10369196264774,0.1945236551163344,0.7301587301587301,0.0,0.0,0.0,0.0,0.0,0.0,1.8926884486890316,0.9693669999251142,5.237299897999037,7.1035295052570335,9.384142426029824,16.399042497505437,11.276830874718856,19.49638719961513,1.8926884486890316,5.237299897999037,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/model/final_model.zip,results/ijmlc_control/raw_csv/p1_d015_core_parallel2_20260701_1648_baseline_s0_episodes.csv
baseline,lower_bound,baseline,ppo,0,0.15,20000,20002,2,0.0,1.0,0.2518005746700207,1.0,1.0,0.0,0.0,91.0,64.23034313918838,64.23034313918838,46.83899333536539,49.731908196816605,11.036218436255451,0.0,0.0,0.2518005746700207,117.7967814474279,1.7714133514072932,0.3394643914450125,0.2057780501300846,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8983223729134937,1.1456929933046922,5.323369499819819,7.073347203549918,10.641844110028655,19.688425491040107,12.540166482942148,21.835124003700912,1.8983223729134937,5.323369499819819,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/model/final_model.zip,results/ijmlc_control/raw_csv/p1_d015_core_parallel2_20260701_1648_baseline_s0_episodes.csv
baseline,lower_bound,baseline,ppo,0,0.15,20000,20003,3,0.0,1.0,0.2304795744805981,1.0,1.0,0.0,0.0,112.0,91.1733502787901,91.1733502787901,50.04694073573604,56.54651715019606,12.332730773880751,0.0,0.0,0.2304795744805981,154.34948918738772,2.8275873610699644,0.4214875503790038,0.1206520739416373,0.967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,1.6334051511616312,0.983617501333356,5.01730249961838,5.834776487754425,13.417730295259387,20.434086542081783,15.05113544642102,22.00214565818896,1.6334051511616312,5.01730249961838,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/model/final_model.zip,results/ijmlc_control/raw_csv/p1_d015_core_parallel2_20260701_1648_baseline_s0_episodes.csv
baseline,lower_bound,baseline,ppo,0,0.15,20000,20004,4,0.0,1.0,0.1232166353115201,1.0,1.0,0.0,0.0,66.0,38.098174826968695,38.098174826968695,32.32033213559961,34.16375732618176,7.663965961426931,0.0,1.0,0.1232166353115201,58.012388701947074,2.301968713222328,0.65745733798373,0.2800033557215619,0.9696969696969696,0.0,0.0,0.0,0.0,0.0,0.0,1.6010718796733825,0.9980910035665148,4.945139491610462,5.843460600590327,8.206367378465295,13.03489424753934,9.807439258138675,15.759397494548466,1.6010718796733825,4.945139491610462,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/model/final_model.zip,results/ijmlc_control/raw_csv/p1_d015_core_parallel2_20260701_1648_baseline_s0_episodes.csv
baseline,lower_bound,baseline,ppo,0,0.15,20000,20005,5,0.0,1.0,0.1453802963469545,1.0,1.0,0.0,0.0,80.0,54.48792356745904,54.48792356745904,36.57701473317218,40.41012316632533,8.922597155604038,0.0,1.0,0.1453802963469545,80.14934577401972,12.662871416374047,0.4333200639454446,0.2150716255251768,0.6346153846153846,0.0,0.0,0.0,0.0,0.0,0.0,1.66042205037229,0.9052609966602176,5.116855052619939,6.54008076598983,15.740504998757388,23.16601890197489,17.400927049129677,26.335607248620363,1.66042205037229,5.116855052619939,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/model/final_model.zip,results/ijmlc_control/raw_csv/p1_d015_core_parallel2_20260701_1648_baseline_s0_episodes.csv
baseline,lower_bound,baseline,ppo,0,0.15,20000,20006,6,0.0,1.0,0.1140358446220089,0.0,0.0,0.0,1.0,71.0,27.95477869868076,27.95477869868076,33.4959720616347,35.40494316611577,7.863295801631738,0.0140845070422535,1.0,0.1140358446220089,64.9263494473771,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6096182389702962,0.9063409961527212,5.071333995147143,5.212280199339147,8.236535379464712,14.687656504975166,9.846153618435007,16.836791503010318,1.6096182389702962,5.071333995147143,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/config.json,/home/aaa/data/qj/stable-baselines3-master/risk_curriculum_metadrive/outputs/tuned_compare_baseline_nenv16_seed0_1m/runs/baseline_ppo_s0/model/final_model.zip,results/ijmlc_control/raw_csv/p1_d015_core_parallel2_20260701_1648_baseline_s0_episodes.csv
